what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1355298756491
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1355298756491
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1355298756491
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1355298756495
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1355298756496
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1355298756497
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1355298756498
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1355298756499
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1355298756499
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1355298756505
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1355298756505
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1355298756506
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1355298756506
started,bundle,org.jboss.tools.common,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common",1355298756506
started,bundle,org.jboss.tools.common.model,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model",1355298756507
started,bundle,org.zeroturnaround.eclipse,5.0.1.RELEASE-201207191833,"org.zeroturnaround.eclipse",1355298756508
started,bundle,org.zeroturnaround.eclipse.config,5.0.0.RELEASE-201207191833,"org.zeroturnaround.eclipse.config",1355298756508
started,bundle,org.zeroturnaround.eclipse.debug,5.0.0.RELEASE-201207191833,"org.zeroturnaround.eclipse.debug",1355298756509
os,sysinfo,,,"win32",1355298756511
arch,sysinfo,,,"x86_64",1355298756511
ws,sysinfo,,,"win32",1355298756511
locale,sysinfo,,,"en_US",1355298756511
processors,sysinfo,,,"4",1355298756511
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355298756511
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1355298756511
java.specification.name,sysinfo,,,"Java Platform API Specification",1355298756511
java.specification.vendor,sysinfo,,,"Oracle Corporation",1355298756511
java.specification.version,sysinfo,,,"1.7",1355298756511
java.vendor,sysinfo,,,"Oracle Corporation",1355298756511
java.version,sysinfo,,,"1.7.0_03",1355298756511
java.vm.info,sysinfo,,,"mixed mode",1355298756511
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1355298756511
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355298756511
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1355298756511
java.vm.specification.version,sysinfo,,,"1.7",1355298756511
java.vm.vendor,sysinfo,,,"Oracle Corporation",1355298756511
java.vm.version,sysinfo,,,"22.1-b02",1355298756511
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1355298756519
started,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1355298756589
started,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1355298756593
started,bundle,org.hibernate.eclipse.jdt.ui,3.5.1.v20120715-0252-H98-Final,"org.hibernate.eclipse.jdt.ui",1355298757322
started,bundle,org.hibernate.eclipse.libs,3.5.1.v20120715-0252-H98-Final,"org.hibernate.eclipse.libs",1355298757536
started,bundle,org.hibernate.eclipse,3.5.1.v20120715-0252-H98-Final,"org.hibernate.eclipse",1355298757629
started,bundle,org.hibernate.eclipse.console,3.5.1.v20120715-0252-H98-Final,"org.hibernate.eclipse.console",1355298757804
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1355298757883
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1355298757900
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1355298757986
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1355298758116
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355298761506
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1355298958757
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1355298958762
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1355298958772
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355298958907
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1355298959064
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1355298959309
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1355298959318
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1355298959454
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1355298959609
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1355298959673
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1355298959851
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1355298959870
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355298962193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355298973336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355298973455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355298980079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355298985483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355298985713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299076460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299076958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299111832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299116399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299118175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299119999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299129887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299130431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299456245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299459504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299460027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299460668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299462287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299462799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299466590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299471323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299533906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299534234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299535628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299536760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299739833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299740876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299751497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355299753844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355300047377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355300047639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355304590055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355304593616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313575086
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355313579758
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355313582212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355313582317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355313587932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313588207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313644532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313645211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313801250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355313807045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355313807660
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1355313808213
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1355313808263
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1355313808270
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1355313808358
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1355313808370
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1355313808390
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1355313808400
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1355313808402
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1355313808433
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1355313808436
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1355313808451
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1355313808467
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1355313808496
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1355313808507
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1355313808525
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1355313808548
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1355313808562
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1355313808600
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1355313808673
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1355313808674
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1355313809359
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1355313809364
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1355313809364
started,bundle,org.jboss.tools.common.validation,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.validation",1355313809365
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1355313809419
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1355313809435
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1355313809439
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1355313809439
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1355313809482
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1355313809539
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1355313809547
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1355313809559
started,bundle,org.maven.ide.eclipse.wtp,0.15.2.20120306-2040,"org.maven.ide.eclipse.wtp",1355313810336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313810348
started,bundle,org.jboss.tools.maven.hibernate,1.3.1.v20120715-0349-H127-Final,"org.jboss.tools.maven.hibernate",1355313810362
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1355313811031
started,bundle,org.jboss.tools.common.model.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.model.ui",1355313811352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313811367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313811690
started,bundle,org.jboss.tools.hibernate.xml,3.5.1.v20120715-0252-H98-Final,"org.jboss.tools.hibernate.xml",1355313811979
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1355313811995
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1355313812015
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1355313812122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313868437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313868992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313966635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355313967386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355314016705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355314017382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323821525
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355323824942
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355323825155
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1355323828287
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1355323828436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323830520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323830649
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323830788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323830906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323831127
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323831314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323831480
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323831719
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355323832125
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1355323832392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355323832798
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355323833383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355323833778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323834022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323834866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323835008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323836794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323837419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323885087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355323885580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355353051390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355353054274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355353371480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355353374191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357520442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357524449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357899651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357900848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357901741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357901782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357905481
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355357905781
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355357906165
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1355357906384
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1355357906389
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1355357906396
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1355357906403
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1355357906412
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1355357906422
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1355357906430
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1355357906435
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1355357906441
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1355357906451
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1355357906471
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1355357906478
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1355357906500
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1355357906519
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1355357906525
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1355357906531
